,Unnamed: 0,abv,ibu,id,name_x,style,brewery_id,ounces,name_y,city,state,region
436,878,0.065,45.0,875,Fremont Summer Ale,American Pale Ale (APA),460,12.0,Fremont Brewing Company,Seattle,WA,west
437,879,0.056,30.0,858,Universale Pale Ale,American Pale Ale (APA),460,12.0,Fremont Brewing Company,Seattle,WA,west
438,880,0.065,80.0,857,Interurban IPA,American IPA,460,12.0,Fremont Brewing Company,Seattle,WA,west
439,881,0.053,32.0,1300,Gateway Kolsch Style Ale,Kölsch,433,12.0,French Broad Brewery,Asheville,NC,south
440,882,0.07,24.0,1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,433,12.0,French Broad Brewery,Asheville,NC,south
441,883,0.052000000000000005,42.0,1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),433,12.0,French Broad Brewery,Asheville,NC,south
442,884,0.07,73.0,2254,Salamander Slam,American IPA,180,16.0,Frog Level Brewing Company,Waynesville,NC,south
443,886,0.07200000000000001,50.0,2077,No Wake IPA,American IPA,228,12.0,Geneva Lake Brewing Company,Lake Geneva,WI,midwest
444,887,0.049,15.0,2076,Boathouse Blonde,American Blonde Ale,228,12.0,Geneva Lake Brewing Company,Lake Geneva,WI,midwest
445,888,0.05,26.0,2075,Cedar Point,American Amber / Red Ale,228,12.0,Geneva Lake Brewing Company,Lake Geneva,WI,midwest
446,889,0.067,70.0,2426,Clean Shave IPA,American IPA,106,12.0,Glabrous Brewing Company,Pineland,ME,northeast
447,890,0.07200000000000001,75.0,2045,Might As Well IPL,American Pale Lager,240,16.0,Golden Road Brewing,Los Angeles,CA,west
448,891,0.058,35.0,1960,Saison Pamplemousse,Saison / Farmhouse Ale,240,12.0,Golden Road Brewing,Los Angeles,CA,west
449,892,0.07400000000000001,74.0,1777,2020 IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
450,893,0.08,70.0,1698,Wolf Among Weeds IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
451,894,0.094,92.0,1641,Better Weather IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
452,895,0.059,60.0,1490,Point the Way IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
453,896,0.046,15.0,1489,Golden Road Hefeweizen,Hefeweizen,240,16.0,Golden Road Brewing,Los Angeles,CA,west
454,897,0.068,65.0,1399,Heal the Bay IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
455,900,0.055,20.0,991,Get Up Offa That Brown,American Brown Ale,240,16.0,Golden Road Brewing,Los Angeles,CA,west
456,901,0.08,70.0,750,Burning Bush Smoked IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
457,902,0.08,70.0,749,Wolf Among Weeds IPA (2012),American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
458,903,0.059,60.0,549,Point the Way IPA (2012),American IPA,240,16.0,Golden Road Brewing,Los Angeles,CA,west
459,904,0.046,15.0,548,Golden Road Hefeweizen (2012),Hefeweizen,240,16.0,Golden Road Brewing,Los Angeles,CA,west
460,905,0.07,11.0,2587,Vanilla Porter,American Porter,39,16.0,Gonzo's BiggDogg Brewing,Kalamazoo,MI,midwest
461,906,0.07,70.0,1109,Descender IPA,American IPA,464,12.0,Good Life Brewing Company,Bend,OR,west
462,907,0.06,18.0,1108,Sweet As Pacific Ale,American Pale Wheat Ale,464,12.0,Good Life Brewing Company,Bend,OR,west
463,908,0.056,36.0,1000,Good People Pale Ale,American Pale Ale (APA),478,12.0,Good People Brewing Company,Birmingham,AL,south
464,909,0.093,103.0,312,Snake Handler Double IPA,American Double / Imperial IPA,478,12.0,Good People Brewing Company,Birmingham,AL,south
465,910,0.06,54.0,311,Coffee Oatmeal Stout,Oatmeal Stout,478,12.0,Good People Brewing Company,Birmingham,AL,south
466,911,0.06,64.0,309,Good People IPA,American IPA,478,12.0,Good People Brewing Company,Birmingham,AL,south
467,912,0.058,36.0,308,Good People American Brown Ale,American Brown Ale,478,12.0,Good People Brewing Company,Birmingham,AL,south
468,913,0.055,40.0,2205,Mountain Rescue Pale Ale,American Pale Ale (APA),194,12.0,Goodlife Brewing Co.,Bend,OR,west
469,914,0.059,55.0,2198,Goose Island India Pale Ale,American IPA,196,12.0,Goose Island Brewery Company,Chicago,IL,south
470,915,0.054000000000000006,30.0,2457,312 Urban Pale Ale,American Pale Ale (APA),88,16.0,Goose Island Brewing Company,Chicago,IL,south
471,917,0.042,18.0,2201,312 Urban Wheat Ale,American Pale Wheat Ale,88,16.0,Goose Island Brewing Company,Chicago,IL,south
472,919,0.042,20.0,581,312 Urban Wheat Ale (2012),American Pale Wheat Ale,88,12.0,Goose Island Brewing Company,Chicago,IL,south
473,920,0.052000000000000005,19.0,1383,Beaver Logger,American Pale Lager,420,12.0,Gore Range Brewery,Edwards,CO,west
474,925,0.043,21.0,2129,Monarch Classic American Wheat,American Pale Wheat Ale,213,12.0,Grapevine Craft Brewery,Farmers Branch,TX,south
475,926,0.049,21.0,2127,Sir William's English Brown Ale,English Brown Ale,213,12.0,Grapevine Craft Brewery,Farmers Branch,TX,south
476,927,0.055,35.0,2126,Lakefire Rye Pale Ale,American Pale Ale (APA),213,12.0,Grapevine Craft Brewery,Farmers Branch,TX,south
477,928,0.053,22.0,2303,Beer Agent Re-Ignition,American Blonde Ale,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
478,929,0.057,18.0,1990,Cherry Ale,Fruit / Vegetable Beer,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
479,930,0.056,33.0,1702,Bourbon Barrel Aged Coconut Porter,American Porter,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
480,931,0.062,60.0,1701,Great Crescent IPA,American IPA,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
481,932,0.057,27.0,1700,Aurora Lager,Dortmunder / Export Lager,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
482,933,0.053,22.0,1699,Great Crescent Blonde Ale,American Blonde Ale,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
483,934,0.056,33.0,1269,Great Crescent Coconut Porter,American Porter,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
484,935,0.057,25.0,930,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
485,936,0.045,36.0,649,Great Crescent Brown Ale,American Brown Ale,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
486,937,0.057,18.0,639,Cherry Ale (1),Fruit / Vegetable Beer,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
487,938,0.057,27.0,626,Aurora Lager (2011),Dortmunder / Export Lager,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
488,939,0.06,25.0,615,Frosted Fields Winter Wheat,American Dark Wheat Ale,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
489,940,0.051,13.0,478,Great Crescent Belgian Style Wit,Witbier,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
490,941,0.075,65.0,455,Bourbon's Barrel Stout,American Stout,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
491,942,0.08,66.0,442,Great Crescent Stout,English Stout,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
492,943,0.056,33.0,441,Great Crescent Coconut Porter (2012),American Porter,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
493,944,0.057,23.0,440,Great Crescent Dark Lager,Euro Dark Lager,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
494,945,0.042,26.0,439,Great Crescent Mild Ale,English Dark Mild Ale,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
495,946,0.062,60.0,436,Great Crescent IPA (2011),American IPA,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
496,947,0.053,22.0,389,Great Crescent Blonde Ale (2011),American Blonde Ale,165,16.0,Great Crescent Brewery,Aurora,IN,midwest
497,954,0.095,75.0,2644,Yeti  Imperial Stout,Russian Imperial Stout,6,12.0,Great Divide Brewing Company,Denver,CO,west
498,957,0.045,15.0,404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,543,24.0,Great Northern Brewing Company,Whitefish,MT,west
499,958,0.045,15.0,164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,543,12.0,Great Northern Brewing Company,Whitefish,MT,west
500,959,0.052000000000000005,49.0,1923,Commotion APA,American Pale Ale (APA),269,12.0,Great Raft Brewing Company,Shreveport,LA,south
501,961,0.05,5.0,1604,Chickawawa Lemonale,Fruit / Vegetable Beer,365,12.0,Great River Brewery,Davenport,IA,midwest
502,962,0.07,22.0,1574,Barrel Aged Farmer,American Brown Ale,365,16.0,Great River Brewery,Davenport,IA,midwest
503,965,0.048,20.0,1244,Dos Pistolas,Vienna Lager,365,12.0,Great River Brewery,Davenport,IA,midwest
504,966,0.05,30.0,1064,Owney Irish Style Red Ale,Irish Red Ale,365,16.0,Great River Brewery,Davenport,IA,midwest
505,968,0.055,10.0,865,Widespread Wit,Witbier,365,16.0,Great River Brewery,Davenport,IA,midwest
506,969,0.054000000000000006,30.0,864,Roller Dam Red Ale,Irish Red Ale,365,16.0,Great River Brewery,Davenport,IA,midwest
507,970,0.053,48.0,863,483 Pale Ale,American Pale Ale (APA),365,16.0,Great River Brewery,Davenport,IA,midwest
508,971,0.09,99.0,672,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,365,16.0,Great River Brewery,Davenport,IA,midwest
509,972,0.07,22.0,655,Farmer Brown Ale,American Brown Ale,365,16.0,Great River Brewery,Davenport,IA,midwest
510,973,0.07,70.0,540,Big Cock IPA,American IPA,365,16.0,Great River Brewery,Davenport,IA,midwest
511,975,0.048,25.0,517,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,365,16.0,Great River Brewery,Davenport,IA,midwest
512,976,0.06,36.0,371,Redband Stout,American Stout,365,16.0,Great River Brewery,Davenport,IA,midwest
513,977,0.053,48.0,190,483 Pale Ale (2010),American Pale Ale (APA),365,16.0,Great River Brewery,Davenport,IA,midwest
514,978,0.054000000000000006,30.0,189,Roller Dam Red Ale (2010),Irish Red Ale,365,16.0,Great River Brewery,Davenport,IA,midwest
515,979,0.05,30.0,1106,Pablo Beach Pale Ale,American Pale Ale (APA),466,12.0,Green Room Brewing,Jacksonville,FL,south
516,980,0.057,44.0,2314,Wild Trail Pale Ale,American Pale Ale (APA),156,12.0,Greenbrier Valley Brewing Company,Lewisburg,WV,south
517,981,0.067,71.0,2313,Mothman Black IPA,American Black Ale,156,12.0,Greenbrier Valley Brewing Company,Lewisburg,WV,south
518,983,0.085,69.0,2044,Captain's Daughter,American Double / Imperial IPA,86,12.0,Grey Sail Brewing Company,Westerly,RI,northeast
519,985,0.06,54.0,1505,Flying Jenny Extra Pale Ale,American Pale Ale (APA),379,12.0,Grey Sail Brewing of Rhode Island,Westerly,RI,northeast
520,986,0.04,20.0,1186,Hazy Day Belgian-Style Wit,Witbier,379,16.0,Grey Sail Brewing of Rhode Island,Westerly,RI,northeast
521,988,0.06,34.0,984,Leaning Chimney Smoked Porter,American Porter,379,16.0,Grey Sail Brewing of Rhode Island,Westerly,RI,northeast
522,989,0.06,54.0,693,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),379,12.0,Grey Sail Brewing of Rhode Island,Westerly,RI,northeast
523,990,0.049,22.0,631,Flagship Ale,Cream Ale,379,12.0,Grey Sail Brewing of Rhode Island,Westerly,RI,northeast
524,991,0.045,6.0,2375,Mr. Blue Sky,American Pale Wheat Ale,124,16.0,Griffin Claw Brewing Company,Birmingham,MI,midwest
525,993,0.05,25.0,2142,Screamin’ Pumpkin,Pumpkin Ale,124,16.0,Griffin Claw Brewing Company,Birmingham,MI,midwest
526,994,0.05,35.0,2141,Grand Trunk Bohemian Pils,Czech Pilsener,124,16.0,Griffin Claw Brewing Company,Birmingham,MI,midwest
527,995,0.065,25.0,2140,El Rojo,American Amber / Red Ale,124,16.0,Griffin Claw Brewing Company,Birmingham,MI,midwest
528,997,0.05,35.0,2138,Grind Line,American Pale Ale (APA),124,16.0,Griffin Claw Brewing Company,Birmingham,MI,midwest
529,998,0.04,55.0,2007,Norm's Gateway IPA,American IPA,124,12.0,Griffin Claw Brewing Company,Birmingham,MI,midwest
530,1000,0.063,43.0,2339,Little Red Cap,Altbier,144,12.0,Grimm Brothers Brewhouse,Loveland,CO,west
531,1001,0.069,67.0,1857,Supergoose IPA,American IPA,290,12.0,Hale's Ales,Seattle,WA,west
532,1011,0.07,40.0,2026,Pursuit,American IPA,248,12.0,Half Full Brewery,Stamford,CT,northeast
533,1012,0.052000000000000005,18.0,1361,Half Full Bright Ale,American Blonde Ale,248,12.0,Half Full Brewery,Stamford,CT,northeast
534,1013,0.046,17.0,1016,Orange Wheat,Fruit / Vegetable Beer,476,12.0,Hangar 24 Craft Brewery,Redlands,CA,west
535,1014,0.043,14.0,1015,Hangar 24 Helles Lager,Munich Helles Lager,476,12.0,Hangar 24 Craft Brewery,Redlands,CA,west
536,1015,0.075,70.0,1677,The Great Return,American IPA,343,16.0,Hardywood Park Craft Brewery,Richmond,VA,south
537,1016,0.044,18.0,1331,Hardywood Cream Ale,Cream Ale,343,12.0,Hardywood Park Craft Brewery,Richmond,VA,south
538,1017,0.056,55.0,1270,Capital Trail Pale Ale,American Pale Ale (APA),343,12.0,Hardywood Park Craft Brewery,Richmond,VA,south
539,1018,0.052000000000000005,15.0,2059,UFO Gingerland,Herbed / Spiced Beer,234,12.0,Harpoon Brewery,Boston,MA,northeast
540,1019,0.062,45.0,1653,The Long Thaw White IPA,American White IPA,234,12.0,Harpoon Brewery,Boston,MA,northeast
541,1021,0.05,28.0,1380,Harpoon Summer Beer,Kölsch,234,12.0,Harpoon Brewery,Boston,MA,northeast
542,1022,0.059,42.0,1379,Harpoon IPA,American IPA,234,12.0,Harpoon Brewery,Boston,MA,northeast
543,1023,0.059,20.0,1340,UFO Pumpkin,Pumpkin Ale,234,12.0,Harpoon Brewery,Boston,MA,northeast
544,1024,0.055,30.0,1313,Harpoon Octoberfest,Märzen / Oktoberfest,234,12.0,Harpoon Brewery,Boston,MA,northeast
545,1025,0.059,42.0,770,Harpoon IPA (2012),American IPA,234,12.0,Harpoon Brewery,Boston,MA,northeast
546,1026,0.05,28.0,769,Harpoon Summer Beer (2012),Kölsch,234,12.0,Harpoon Brewery,Boston,MA,northeast
547,1027,0.048,10.0,610,UFO White,American Pale Wheat Ale,234,12.0,Harpoon Brewery,Boston,MA,northeast
548,1028,0.05,28.0,192,Harpoon Summer Beer (2010),Kölsch,234,12.0,Harpoon Brewery,Boston,MA,northeast
549,1029,0.059,42.0,126,Harpoon IPA (2010),American IPA,234,12.0,Harpoon Brewery,Boston,MA,northeast
550,1037,0.076,65.0,1895,Groupe G,Belgian IPA,280,16.0,Headlands Brewing Company,Mill Valley,CA,west
551,1038,0.062,40.0,1894,Pt. Bonita Rustic Lager,American Pale Lager,280,16.0,Headlands Brewing Company,Mill Valley,CA,west
552,1039,0.08800000000000001,77.0,1893,Hill 88 Double IPA,American Double / Imperial IPA,280,16.0,Headlands Brewing Company,Mill Valley,CA,west
553,1040,0.07200000000000001,45.0,990,Loose Cannon,American IPA,479,12.0,Heavy Seas Beer,Halethorpe,MD,south
554,1041,0.06,30.0,989,AARGHtoberfest!,Märzen / Oktoberfest,479,12.0,Heavy Seas Beer,Halethorpe,MD,south
555,1043,0.063,30.0,1351,Grazias,Cream Ale,423,16.0,Hess Brewing Company,San Diego,CA,west
556,1044,0.08,86.0,1346,Habitus IPA,American IPA,423,16.0,Hess Brewing Company,San Diego,CA,west
557,1045,0.099,85.0,904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,423,16.0,Hess Brewing Company,San Diego,CA,west
558,1046,0.063,21.0,2295,The Golden One,American Pilsner,168,12.0,High Hops Brewery,Windsor,CO,west
559,1047,0.07,68.0,2294,The Power of Zeus,American Pale Ale (APA),168,12.0,High Hops Brewery,Windsor,CO,west
560,1048,0.044,22.0,824,Tonganoxie Honey Wheat,American Pale Wheat Ale,500,12.0,High Noon Saloon And Brewery,Leavenworth,KS,midwest
561,1051,0.045,32.0,1615,The 12th Can™,American Pale Ale (APA),362,16.0,Hilliard's Beer,Seattle,WA,west
562,1052,0.055,34.0,889,Hilliard's Pils,Czech Pilsener,362,16.0,Hilliard's Beer,Seattle,WA,west
563,1053,0.049,20.0,724,Hilliard's Blonde,American Blonde Ale,362,16.0,Hilliard's Beer,Seattle,WA,west
564,1054,0.055,60.0,497,Hilliard's Amber Ale,American Amber / Red Ale,362,16.0,Hilliard's Beer,Seattle,WA,west
565,1055,0.066,30.0,496,Hilliard's Saison,Saison / Farmhouse Ale,362,16.0,Hilliard's Beer,Seattle,WA,west
566,1057,0.042,25.0,1835,Provision,Saison / Farmhouse Ale,297,12.0,Hop Farm Brewing Company,Pittsburgh,PA,northeast
567,1058,0.047,28.0,1834,One Nut Brown,American Brown Ale,297,12.0,Hop Farm Brewing Company,Pittsburgh,PA,northeast
568,1059,0.058,45.0,1833,Hop Farm IPA,American IPA,297,12.0,Hop Farm Brewing Company,Pittsburgh,PA,northeast
569,1060,0.049,20.0,2195,Double D Blonde,American Blonde Ale,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
570,1061,0.078,60.0,1605,Festeroo Winter Ale,American Strong Ale,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
571,1062,0.063,70.0,1543,Proxima IPA,American IPA,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
572,1063,0.049,20.0,1390,Double D Blonde (2013),American Blonde Ale,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
573,1064,0.048,13.0,1354,541 American Lager,American Pale Lager,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
574,1065,0.065,90.0,1353,Alphadelic IPA,American IPA,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
575,1066,0.065,90.0,499,Alphadelic IPA (2011),American IPA,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
576,1067,0.049,20.0,498,Double D Blonde (2011),American Blonde Ale,198,12.0,Hop Valley Brewing Company,Springfield,OR,west
577,1070,0.051,40.0,502,Alteration,Altbier,395,12.0,Hops & Grain Brewery,Austin,TX,south
578,1071,0.06,50.0,501,Pale Dog,American Pale Ale (APA),395,12.0,Hops & Grain Brewery,Austin,TX,south
579,1074,0.027000000000000003,21.0,2482,Totally Radler,Radler,80,16.0,Hopworks Urban Brewery,Portland,OR,west
580,1075,0.039,20.0,2400,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland,OR,west
581,1087,0.058,60.0,2388,Rise Up Red,American Amber / Red Ale,80,16.0,Hopworks Urban Brewery,Portland,OR,west
582,1088,0.058,35.0,2200,Survival Stout,American Stout,80,16.0,Hopworks Urban Brewery,Portland,OR,west
583,1089,0.066,75.0,2199,Hopworks IPA,American IPA,80,16.0,Hopworks Urban Brewery,Portland,OR,west
584,1090,0.073,70.0,2193,Abominable Winter Ale,American Strong Ale,80,16.0,Hopworks Urban Brewery,Portland,OR,west
585,1091,0.06,60.0,1398,Pigwar White India Pale Ale,American White IPA,80,16.0,Hopworks Urban Brewery,Portland,OR,west
586,1092,0.058,60.0,1085,Rise-Up Red (2014),American Amber / Red Ale,80,16.0,Hopworks Urban Brewery,Portland,OR,west
587,1093,0.073,70.0,916,Abominable Winter Ale (2012),American Strong Ale,80,16.0,Hopworks Urban Brewery,Portland,OR,west
588,1094,0.051,32.0,658,HUB Lager,Czech Pilsener,80,16.0,Hopworks Urban Brewery,Portland,OR,west
589,1095,0.066,75.0,653,Hopworks IPA (2012),American IPA,80,16.0,Hopworks Urban Brewery,Portland,OR,west
590,1097,0.051,17.0,2384,Laka Laka Pineapple,Hefeweizen,120,12.0,Horny Goat Brew Pub,Milwaukee,WI,midwest
591,1101,0.068,90.0,1903,Let It Ride IPA,American IPA,277,12.0,Indeed Brewing Company,Minneapolis,MN,midwest
592,1102,0.065,22.0,1691,Stir Crazy Winter Ale,Winter Warmer,277,12.0,Indeed Brewing Company,Minneapolis,MN,midwest
593,1103,0.05,10.0,1555,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,277,12.0,Indeed Brewing Company,Minneapolis,MN,midwest
594,1104,0.046,27.0,1115,Shenanigans Summer Ale,American Pale Wheat Ale,277,12.0,Indeed Brewing Company,Minneapolis,MN,midwest
595,1105,0.065,80.0,729,Midnight Ryder,American Black Ale,277,12.0,Indeed Brewing Company,Minneapolis,MN,midwest
596,1106,0.054000000000000006,45.0,728,Day Tripper Pale Ale,American Pale Ale (APA),277,12.0,Indeed Brewing Company,Minneapolis,MN,midwest
597,1107,0.048,32.0,2350,Oklahoma Suks,American Amber / Red Ale,140,12.0,Independence Brewing Company,Austin,TX,south
598,1108,0.055,42.0,2301,Power & Light,American Pale Ale (APA),140,12.0,Independence Brewing Company,Austin,TX,south
599,1109,0.059,27.0,1904,White Rabbit ,Witbier,140,12.0,Independence Brewing Company,Austin,TX,south
600,1110,0.058,58.0,2609,Tribute,American Pale Ale (APA),23,12.0,Indiana City Brewing,Indianapolis,IN,midwest
601,1111,0.07,75.0,2038,Infamous IPA,American IPA,242,12.0,Infamous Brewing Company,Austin,TX,south
602,1112,0.055,20.0,1774,Hijack,Cream Ale,242,12.0,Infamous Brewing Company,Austin,TX,south
603,1113,0.045,20.0,559,Jon Boat Coastal Ale,American Blonde Ale,527,12.0,Intuition Ale Works,Jacksonville,FL,south
604,1114,0.068,55.0,558,I-10 IPA,American IPA,527,12.0,Intuition Ale Works,Jacksonville,FL,south
605,1115,0.053,28.0,553,People's Pale Ale,American Pale Ale (APA),527,12.0,Intuition Ale Works,Jacksonville,FL,south
606,1118,0.052000000000000005,18.0,2673,House Lager,Keller Bier / Zwickel Bier,2,16.0,Jack's Abby Craft Lagers,Framingham,MA,northeast
607,1119,0.048,15.0,2672,Leisure Time,American Pale Lager,2,12.0,Jack's Abby Craft Lagers,Framingham,MA,northeast
608,1120,0.07200000000000001,80.0,2671,Excess IPL,American India Pale Lager,2,16.0,Jack's Abby Craft Lagers,Framingham,MA,northeast
609,1121,0.067,65.0,2670,Hoponius Union,American India Pale Lager,2,12.0,Jack's Abby Craft Lagers,Framingham,MA,northeast
610,1122,0.049,45.0,2669,Calyptra,American India Pale Lager,2,12.0,Jack's Abby Craft Lagers,Framingham,MA,northeast
611,1125,0.055,37.0,1793,Thunder Ann,American Pale Ale (APA),312,12.0,Jackalope Brewing Company,Nashville,TN,south
612,1138,0.05,15.0,2060,Weize Guy,Hefeweizen,233,12.0,Joseph James Brewing Company,Henderson,NV,west
613,1139,0.05,50.0,469,Fox Tail Gluten Free Ale,American Pale Ale (APA),233,12.0,Joseph James Brewing Company,Henderson,NV,west
614,1140,0.093,90.0,468,Hop Box Imperial IPA,American Double / Imperial IPA,233,12.0,Joseph James Brewing Company,Henderson,NV,west
615,1141,0.052000000000000005,15.0,467,Joseph James American Lager,American Adjunct Lager,233,12.0,Joseph James Brewing Company,Henderson,NV,west
616,1143,0.075,24.0,2162,Lewbricator Wheat Dopplebock ,Doppelbock,208,12.0,Kalona Brewing Company,Kalona,IA,midwest
617,1144,0.052000000000000005,16.0,2374,Weisse Versa (2012),Hefeweizen,125,12.0,Karbach Brewing Company,Houston,TX,south
618,1145,0.058,25.0,1560,Mother in Lager,Munich Dunkel Lager,125,12.0,Karbach Brewing Company,Houston,TX,south
619,1146,0.055,40.0,1557,Weekend Warrior Pale Ale,American Pale Ale (APA),125,12.0,Karbach Brewing Company,Houston,TX,south
620,1147,0.055,25.0,1458,Karbachtoberfest,Märzen / Oktoberfest,125,12.0,Karbach Brewing Company,Houston,TX,south
621,1148,0.047,20.0,1235,Love Street Summer Seasonal (2014),Kölsch,125,12.0,Karbach Brewing Company,Houston,TX,south
622,1149,0.066,20.0,1068,Barn Burner Saison,Saison / Farmhouse Ale,125,12.0,Karbach Brewing Company,Houston,TX,south
623,1150,0.095,85.0,666,Rodeo Clown Double IPA,American Double / Imperial IPA,125,12.0,Karbach Brewing Company,Houston,TX,south
624,1151,0.049,45.0,465,Sympathy for the Lager,American Amber / Red Lager,125,12.0,Karbach Brewing Company,Houston,TX,south
625,1152,0.052000000000000005,15.0,464,Weisse Versa,Hefeweizen,125,12.0,Karbach Brewing Company,Houston,TX,south
626,1153,0.066,70.0,463,Hopadillo India Pale Ale,American IPA,125,12.0,Karbach Brewing Company,Houston,TX,south
627,1154,0.057,19.0,1678,KelSo Nut Brown Lager,Euro Dark Lager,342,12.0,KelSo Beer Company,Brooklyn,NY,northeast
628,1155,0.06,64.0,1572,KelSo India Pale Ale,American IPA,342,12.0,KelSo Beer Company,Brooklyn,NY,northeast
629,1156,0.055,23.0,1348,KelSo Pilsner,Czech Pilsener,342,12.0,KelSo Beer Company,Brooklyn,NY,northeast
630,1158,0.05,15.0,1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,458,12.0,Kenai River Brewing Company,Soldotna,AK,west
631,1161,0.065,11.0,760,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,510,16.0,Kettle House Brewing Company,Missoula,MT,west
632,1162,0.065,65.0,759,Double Haul IPA (2009),American IPA,510,16.0,Kettle House Brewing Company,Missoula,MT,west
633,1163,0.065,65.0,758,Double Haul IPA (2006),American IPA,510,16.0,Kettle House Brewing Company,Missoula,MT,west
634,1164,0.055,50.0,87,Eddy Out Pale Ale,American Pale Ale (APA),510,16.0,Kettle House Brewing Company,Missoula,MT,west
635,1165,0.065,65.0,86,Double Haul IPA,American IPA,510,16.0,Kettle House Brewing Company,Missoula,MT,west
636,1166,0.065,11.0,85,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,510,16.0,Kettle House Brewing Company,Missoula,MT,west
637,1176,0.06,70.0,1667,King Street IPA,American IPA,102,12.0,King Street Brewing Company,Anchorage,AK,west
638,1177,0.057,10.0,1666,King Street Hefeweizen,Hefeweizen,102,12.0,King Street Brewing Company,Anchorage,AK,west
639,1179,0.063,65.0,2460,India Pale Ale,American IPA,87,16.0,Kirkwood Station Brewing Company,Kirkwood,MO,midwest
640,1180,0.048,11.0,2459,Blackberry Wheat,American Pale Wheat Ale,87,16.0,Kirkwood Station Brewing Company,Kirkwood,MO,midwest
641,1181,0.046,18.0,1274,Longboard Island Lager,American Amber / Red Lager,439,24.0,Kona Brewing Company,Kona,HI,south
642,1185,0.04,9.0,781,Choc Beer (2003),American Dark Wheat Ale,505,12.0,Krebs Brewing Company (Pete's Pl...,Krebs,OK,south
643,1187,0.054000000000000006,15.0,1741,A Slice of Hefen,Hefeweizen,332,16.0,La Cumbre Brewing Company,Albuquerque,NM,west
644,1188,0.07200000000000001,100.0,664,Elevated IPA,American IPA,332,16.0,La Cumbre Brewing Company,Albuquerque,NM,west
645,1189,0.066,30.0,392,Rumspringa Golden Bock,Maibock / Helles Bock,545,12.0,Lancaster Brewing Company,Lancaster,PA,northeast
646,1190,0.048,28.0,195,Lancaster German Style Kölsch,Kölsch,545,12.0,Lancaster Brewing Company,Lancaster,PA,northeast
647,1195,0.05,12.0,2108,Laughing Dog Cream Ale,Cream Ale,218,12.0,Laughing Dog Brewing Company,Ponderay,ID,west
648,1196,0.048,9.0,1397,Two-One Niner,American Pilsner,218,12.0,Laughing Dog Brewing Company,Ponderay,ID,west
649,1197,0.064,66.0,1396,Laughing Dog IPA,American IPA,218,12.0,Laughing Dog Brewing Company,Ponderay,ID,west
650,1198,0.064,95.0,1675,Madra Allta,American IPA,345,12.0,Lavery Brewing Company,Erie,PA,northeast
651,1199,0.056,70.0,1249,Duluchan India Pale Ale,American IPA,345,12.0,Lavery Brewing Company,Erie,PA,northeast
